MSG,8,0,0,780587,0,2014/10/23,02:43:58.607,2014/10/23,02:43:58.607,,,,,,,,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:43:58.925,2014/10/23,02:43:58.925,,3450,,,40.264567,124.274597,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:43:59.127,2014/10/23,02:43:59.127,,,159,150.2,,,0,,,,,0
MSG,8,0,0,780587,0,2014/10/23,02:43:59.776,2014/10/23,02:43:59.776,,,,,,,,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:43:59.977,2014/10/23,02:43:59.977,,3450,,,40.263931,124.275085,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:43:59.977,2014/10/23,02:43:59.977,,,159,150.2,,,64,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:44:00.303,2014/10/23,02:44:00.303,,,159,150.2,,,-64,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:00.696,2014/10/23,02:44:00.696,,3450,,,40.263428,124.275452,,,0,,0,0
MSG,8,0,0,780587,0,2014/10/23,02:44:00.894,2014/10/23,02:44:00.894,,,,,,,,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:44:01.095,2014/10/23,02:44:01.095,,,159.4,150.7,,,0,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:01.295,2014/10/23,02:44:01.295,,3450,,,40.26303,124.275721,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:44:01.547,2014/10/23,02:44:01.547,,,159.4,150.7,,,0,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:44:02.073,2014/10/23,02:44:02.073,,,159.4,150.7,,,64,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:02.398,2014/10/23,02:44:02.398,,3450,,,40.262421,124.276245,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:44:02.598,2014/10/23,02:44:02.598,,,159.4,150.7,,,64,,,,,0
MSG,8,0,0,780587,0,2014/10/23,02:44:02.798,2014/10/23,02:44:02.798,,,,,,,,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:02.798,2014/10/23,02:44:02.798,,3450,,,40.262006,124.27647,,,0,,0,0
MSG,3,0,0,780587,0,2014/10/23,02:44:03.384,2014/10/23,02:44:03.384,,3450,,,40.261867,124.276595,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:44:03.585,2014/10/23,02:44:03.585,,,159.4,150.7,,,0,,,,,0
MSG,1,0,0,780587,0,2014/10/23,02:44:03.585,2014/10/23,02:44:03.585,FM9231,,,,,,,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:03.842,2014/10/23,02:44:03.842,,3450,,,40.261505,124.276855,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:44:04.047,2014/10/23,02:44:04.047,,,159.4,150.7,,,0,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:04.248,2014/10/23,02:44:04.248,,3450,,,40.261139,124.277161,,,0,,0,0
MSG,3,0,0,780587,0,2014/10/23,02:44:04.630,2014/10/23,02:44:04.630,,3450,,,40.260864,124.277344,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:44:05.031,2014/10/23,02:44:05.031,,,158.9,151,,,-128,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:44:05.809,2014/10/23,02:44:05.809,,,159.8,151.2,,,-128,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:06.011,2014/10/23,02:44:06.011,,3450,,,40.260086,124.277893,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:44:07.710,2014/10/23,02:44:07.710,,,159.8,151.2,,,0,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:07.910,2014/10/23,02:44:07.910,,3450,,,40.258804,124.278809,,,0,,0,0
MSG,8,0,0,780587,0,2014/10/23,02:44:08.112,2014/10/23,02:44:08.112,,,,,,,,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:08.314,2014/10/23,02:44:08.314,,3450,,,40.25853,124.278992,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:44:08.314,2014/10/23,02:44:08.314,,,159.3,151.5,,,128,,,,,0
MSG,1,0,0,780587,0,2014/10/23,02:44:08.714,2014/10/23,02:44:08.714,FM9231,,,,,,,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:08.714,2014/10/23,02:44:08.714,,3450,,,40.258255,124.279175,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:44:08.909,2014/10/23,02:44:08.909,,,159.3,151.5,,,128,,,,,0
MSG,8,0,0,780587,0,2014/10/23,02:44:09.110,2014/10/23,02:44:09.110,,,,,,,,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:09.310,2014/10/23,02:44:09.310,,3450,,,40.258026,124.279358,,,0,,0,0
MSG,3,0,0,780587,0,2014/10/23,02:44:09.607,2014/10/23,02:44:09.607,,3450,,,40.257751,124.279541,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:44:09.807,2014/10/23,02:44:09.807,,,160.2,151.7,,,64,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:10.394,2014/10/23,02:44:10.394,,3450,,,40.257202,124.279907,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:44:10.722,2014/10/23,02:44:10.722,,,160.2,151.7,,,0,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:10.922,2014/10/23,02:44:10.922,,3450,,,40.256973,124.28009,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:44:11.310,2014/10/23,02:44:11.310,,,160.2,151.7,,,64,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:11.903,2014/10/23,02:44:11.903,,3450,,,40.256195,124.280701,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:44:12.230,2014/10/23,02:44:12.230,,,160.2,151.7,,,64,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:12.491,2014/10/23,02:44:12.491,,3450,,,40.255768,124.280964,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:44:12.818,2014/10/23,02:44:12.818,,,160.2,151.7,,,64,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:13.410,2014/10/23,02:44:13.410,,3450,,,40.255142,124.281372,,,0,,0,0
MSG,1,0,0,780587,0,2014/10/23,02:44:13.669,2014/10/23,02:44:13.669,FM9231,,,,,,,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:44:13.870,2014/10/23,02:44:13.870,,,160.2,151.7,,,192,,,,,0
MSG,8,0,0,780587,0,2014/10/23,02:44:14.196,2014/10/23,02:44:14.196,,,,,,,,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:44:14.396,2014/10/23,02:44:14.396,,,160.6,152.2,,,128,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:14.597,2014/10/23,02:44:14.597,,3450,,,40.254465,124.281838,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:44:14.792,2014/10/23,02:44:14.792,,,160.6,152.2,,,128,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:44:15.636,2014/10/23,02:44:15.636,,,160.6,152.2,,,64,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:16.493,2014/10/23,02:44:16.493,,3450,,,40.253311,124.282654,,,0,,0,0
MSG,3,0,0,780587,0,2014/10/23,02:44:16.881,2014/10/23,02:44:16.881,,3450,,,40.252882,124.282962,,,0,,0,0
MSG,8,0,0,780587,0,2014/10/23,02:44:17.082,2014/10/23,02:44:17.082,,,,,,,,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:44:17.283,2014/10/23,02:44:17.283,,,160.6,152.2,,,0,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:17.283,2014/10/23,02:44:17.283,,3450,,,40.252649,124.283087,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:44:17.668,2014/10/23,02:44:17.668,,,160.6,152.2,,,0,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:44:18.190,2014/10/23,02:44:18.190,,,160.6,152.2,,,64,,,,,0
MSG,8,0,0,780587,0,2014/10/23,02:44:18.391,2014/10/23,02:44:18.391,,,,,,,,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:44:18.650,2014/10/23,02:44:18.650,,,160.6,152.2,,,64,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:44:20.747,2014/10/23,02:44:20.747,,,161.1,151.8,,,-64,,,,,0
MSG,8,0,0,780587,0,2014/10/23,02:44:21.272,2014/10/23,02:44:21.272,,,,,,,,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:44:21.475,2014/10/23,02:44:21.475,,,160.6,152.2,,,64,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:21.732,2014/10/23,02:44:21.732,,3450,,,40.249763,124.285147,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:44:21.933,2014/10/23,02:44:21.933,,,160.6,152.2,,,64,,,,,0
MSG,8,0,0,780587,0,2014/10/23,02:44:22.189,2014/10/23,02:44:22.189,,,,,,,,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:22.390,2014/10/23,02:44:22.390,,3450,,,40.249374,124.2854,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:44:22.390,2014/10/23,02:44:22.390,,,159.7,152,,,0,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:22.651,2014/10/23,02:44:22.651,,3450,,,40.2491,124.285583,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:44:22.912,2014/10/23,02:44:22.912,,,159.7,152,,,0,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:44:25.861,2014/10/23,02:44:25.861,,,159.2,153.9,,,0,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:26.253,2014/10/23,02:44:26.253,,3450,,,40.246719,124.287109,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:44:26.453,2014/10/23,02:44:26.453,,,158.5,156.2,,,0,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:44:26.778,2014/10/23,02:44:26.778,,,158.5,156.2,,,0,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:27.041,2014/10/23,02:44:27.041,,3450,,,40.24617,124.287354,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:44:27.302,2014/10/23,02:44:27.302,,,157.7,158.8,,,64,,,,,0
MSG,8,0,0,780587,0,2014/10/23,02:44:27.703,2014/10/23,02:44:27.703,,,,,,,,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:27.703,2014/10/23,02:44:27.703,,3450,,,40.24576,124.287581,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:44:27.901,2014/10/23,02:44:27.901,,,157.7,158.8,,,64,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:28.217,2014/10/23,02:44:28.217,,3450,,,40.24548,124.287643,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:44:28.412,2014/10/23,02:44:28.412,,,156.2,161.3,,,0,,,,,0
MSG,8,0,0,780587,0,2014/10/23,02:44:28.614,2014/10/23,02:44:28.614,,,,,,,,,,,,0
MSG,1,0,0,780587,0,2014/10/23,02:44:28.614,2014/10/23,02:44:28.614,FM9231,,,,,,,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:28.815,2014/10/23,02:44:28.815,,3450,,,40.245071,124.287842,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:44:28.815,2014/10/23,02:44:28.815,,,156.2,161.3,,,0,,,,,0
MSG,8,0,0,780587,0,2014/10/23,02:44:29.202,2014/10/23,02:44:29.202,,,,,,,,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:29.659,2014/10/23,02:44:29.659,,3450,,,40.244363,124.28808,,,0,,0,0
MSG,8,0,0,780587,0,2014/10/23,02:44:30.055,2014/10/23,02:44:30.055,,,,,,,,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:44:33.435,2014/10/23,02:44:33.435,,,155.4,170,,,-640,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:36.250,2014/10/23,02:44:36.250,,3400,,,40.239847,124.289266,,,0,,0,0
MSG,3,0,0,780587,0,2014/10/23,02:44:36.786,2014/10/23,02:44:36.786,,3375,,,40.239568,124.289329,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:44:37.629,2014/10/23,02:44:37.629,,,155.7,171.5,,,-704,,,,,0
MSG,8,0,0,780587,0,2014/10/23,02:44:38.687,2014/10/23,02:44:38.687,,,,,,,,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:44:39.287,2014/10/23,02:44:39.287,,,155.4,172.2,,,-704,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:44:39.597,2014/10/23,02:44:39.597,,,155.4,172.2,,,-704,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:39.859,2014/10/23,02:44:39.859,,3350,,,40.237152,124.289795,,,0,,0,0
MSG,3,0,0,780587,0,2014/10/23,02:44:40.974,2014/10/23,02:44:40.974,,3325,,,40.236603,124.289856,,,0,,0,0
MSG,8,0,0,780587,0,2014/10/23,02:44:44.083,2014/10/23,02:44:44.083,,,,,,,,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:44:44.285,2014/10/23,02:44:44.285,,,155.7,174.5,,,-640,,,,,0
MSG,7,0,0,780587,0,2014/10/23,02:44:44.285,2014/10/23,02:44:44.285,,3300,,,,,,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:44.285,2014/10/23,02:44:44.285,,3300,,,40.233994,124.290222,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:44:44.668,2014/10/23,02:44:44.668,,,155.7,174.5,,,-640,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:44.863,2014/10/23,02:44:44.863,,3300,,,40.233719,124.290283,,,0,,0,0
MSG,8,0,0,780587,0,2014/10/23,02:44:45.065,2014/10/23,02:44:45.065,,,,,,,,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:44:45.065,2014/10/23,02:44:45.065,,,155.7,174.5,,,-576,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:45.264,2014/10/23,02:44:45.264,,3275,,,40.233444,124.290283,,,0,,0,0
MSG,3,0,0,780587,0,2014/10/23,02:44:45.716,2014/10/23,02:44:45.716,,3275,,,40.233004,124.29039,,,0,,0,0
MSG,3,0,0,780587,0,2014/10/23,02:44:46.240,2014/10/23,02:44:46.240,,3275,,,40.232574,124.290405,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:44:46.567,2014/10/23,02:44:46.567,,,155.7,174.5,,,-640,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:47.699,2014/10/23,02:44:47.699,,3250,,,40.231561,124.290577,,,0,,0,0
MSG,3,0,0,780587,0,2014/10/23,02:44:48.207,2014/10/23,02:44:48.207,,3250,,,40.231155,124.290588,,,0,,0,0
MSG,1,0,0,780587,0,2014/10/23,02:44:48.408,2014/10/23,02:44:48.408,FM9231,,,,,,,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:44:48.608,2014/10/23,02:44:48.608,,,155.7,174.5,,,-704,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:44:49.515,2014/10/23,02:44:49.515,,,155.8,174.1,,,-640,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:52.722,2014/10/23,02:44:52.722,,3200,,,40.227997,124.291016,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:44:53.358,2014/10/23,02:44:53.358,,,154.9,173.7,,,-768,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:53.685,2014/10/23,02:44:53.685,,3175,,,40.227278,124.291139,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:44:55.341,2014/10/23,02:44:55.341,,,154.9,173.7,,,-640,,,,,0
MSG,8,0,0,780587,0,2014/10/23,02:44:55.544,2014/10/23,02:44:55.544,,,,,,,,,,,,0
MSG,8,0,0,780587,0,2014/10/23,02:44:56.571,2014/10/23,02:44:56.571,,,,,,,,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:44:56.774,2014/10/23,02:44:56.774,,3150,,,40.225159,124.291443,,,0,,0,0
MSG,7,0,0,780587,0,2014/10/23,02:44:56.974,2014/10/23,02:44:56.974,,3150,,,,,,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:45:00.268,2014/10/23,02:45:00.268,,,154.4,175.9,,,-640,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:45:00.469,2014/10/23,02:45:00.469,,3125,,,40.222595,124.291687,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:45:00.723,2014/10/23,02:45:00.723,,,154.4,175.9,,,-640,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:45:00.930,2014/10/23,02:45:00.930,,3100,,,40.222158,124.291763,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:45:01.449,2014/10/23,02:45:01.449,,,154.3,176.3,,,-640,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:45:01.449,2014/10/23,02:45:01.449,,3100,,,40.221878,124.291763,,,0,,0,0
MSG,8,0,0,780587,0,2014/10/23,02:45:02.687,2014/10/23,02:45:02.687,,,,,,,,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:45:03.147,2014/10/23,02:45:03.147,,,154.2,177.4,,,-576,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:45:03.676,2014/10/23,02:45:03.676,,,154.2,177.4,,,-576,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:45:03.877,2014/10/23,02:45:03.877,,3075,,,40.220032,124.29187,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:45:04.129,2014/10/23,02:45:04.129,,,153.1,178.1,,,-512,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:45:05.375,2014/10/23,02:45:05.375,,3075,,,40.219039,124.291951,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:45:05.702,2014/10/23,02:45:05.702,,,153.1,178.5,,,-512,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:45:05.906,2014/10/23,02:45:05.906,,3050,,,40.218613,124.291931,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:45:06.226,2014/10/23,02:45:06.226,,,153,178.9,,,-704,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:45:06.426,2014/10/23,02:45:06.426,,3050,,,40.218338,124.291931,,,0,,0,0
MSG,8,0,0,780587,0,2014/10/23,02:45:06.627,2014/10/23,02:45:06.627,,,,,,,,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:45:06.827,2014/10/23,02:45:06.827,,,153,178.9,,,-704,,,,,0
MSG,7,0,0,780587,0,2014/10/23,02:45:07.027,2014/10/23,02:45:07.027,,3050,,,,,,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:45:07.221,2014/10/23,02:45:07.221,,3050,,,40.217743,124.291992,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:45:07.221,2014/10/23,02:45:07.221,,,152.1,178.5,,,-704,,,,,0
MSG,8,0,0,780587,0,2014/10/23,02:45:07.624,2014/10/23,02:45:07.624,,,,,,,,,,,,0
MSG,7,0,0,780587,0,2014/10/23,02:45:07.823,2014/10/23,02:45:07.823,,3050,,,,,,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:45:07.823,2014/10/23,02:45:07.823,,3050,,,40.217316,124.292013,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:45:07.823,2014/10/23,02:45:07.823,,,152.1,178.5,,,-704,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:45:08.224,2014/10/23,02:45:08.224,,,152,178.9,,,-640,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:45:08.425,2014/10/23,02:45:08.425,,3025,,,40.216919,124.291992,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:45:08.626,2014/10/23,02:45:08.626,,,152,178.9,,,-640,,,,,0
MSG,8,0,0,780587,0,2014/10/23,02:45:08.826,2014/10/23,02:45:08.826,,,,,,,,,,,,0
MSG,1,0,0,780587,0,2014/10/23,02:45:08.826,2014/10/23,02:45:08.826,FM9231,,,,,,,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:45:08.826,2014/10/23,02:45:08.826,,3025,,,40.216644,124.291992,,,0,,0,0
MSG,7,0,0,780587,0,2014/10/23,02:45:09.026,2014/10/23,02:45:09.026,,3025,,,,,,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:45:09.227,2014/10/23,02:45:09.227,,,152,179.2,,,-512,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:45:09.428,2014/10/23,02:45:09.428,,3025,,,40.216199,124.292013,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:45:09.629,2014/10/23,02:45:09.629,,,152,179.2,,,-512,,,,,0
MSG,8,0,0,780587,0,2014/10/23,02:45:09.829,2014/10/23,02:45:09.829,,,,,,,,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:45:10.221,2014/10/23,02:45:10.221,,,152,179.6,,,-512,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:45:10.623,2014/10/23,02:45:10.623,,,152,179.6,,,-512,,,,,0
MSG,7,0,0,780587,0,2014/10/23,02:45:11.073,2014/10/23,02:45:11.073,,3000,,,,,,,,,,0
MSG,8,0,0,780587,0,2014/10/23,02:45:11.073,2014/10/23,02:45:11.073,,,,,,,,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:45:11.741,2014/10/23,02:45:11.741,,,152,180,,,-576,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:45:11.942,2014/10/23,02:45:11.942,,3000,,,40.214523,124.292013,,,0,,0,0
MSG,7,0,0,780587,0,2014/10/23,02:45:11.942,2014/10/23,02:45:11.942,,3000,,,,,,,,,,0
MSG,8,0,0,780587,0,2014/10/23,02:45:12.143,2014/10/23,02:45:12.143,,,,,,,,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:45:12.648,2014/10/23,02:45:12.648,,,151,180.4,,,-640,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:45:12.843,2014/10/23,02:45:12.843,,3000,,,40.213806,124.291992,,,0,,0,0
MSG,8,0,0,780587,0,2014/10/23,02:45:12.843,2014/10/23,02:45:12.843,,,,,,,,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:45:13.245,2014/10/23,02:45:13.245,,,152,181.1,,,-576,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:45:13.446,2014/10/23,02:45:13.446,,2975,,,40.213406,124.292013,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:45:13.647,2014/10/23,02:45:13.647,,,152,181.1,,,-576,,,,,0
MSG,8,0,0,780587,0,2014/10/23,02:45:13.848,2014/10/23,02:45:13.848,,,,,,,,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:45:13.848,2014/10/23,02:45:13.848,,2975,,,40.213126,124.292013,,,0,,0,0
MSG,3,0,0,780587,0,2014/10/23,02:45:14.354,2014/10/23,02:45:14.354,,2975,,,40.212708,124.291992,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:45:14.614,2014/10/23,02:45:14.614,,,151.1,181.5,,,-704,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:45:15.080,2014/10/23,02:45:15.080,,,151.1,181.5,,,-704,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:45:16.515,2014/10/23,02:45:16.515,,2950,,,40.211125,124.291888,,,0,,0,0
MSG,8,0,0,780587,0,2014/10/23,02:45:16.716,2014/10/23,02:45:16.716,,,,,,,,,,,,0
MSG,8,0,0,780587,0,2014/10/23,02:45:17.436,2014/10/23,02:45:17.436,,,,,,,,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:45:17.637,2014/10/23,02:45:17.637,,,151.1,181.9,,,-576,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:45:18.038,2014/10/23,02:45:18.038,,2950,,,40.21019,124.29187,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:45:18.238,2014/10/23,02:45:18.238,,,151.1,181.5,,,-512,,,,,0
MSG,8,0,0,780587,0,2014/10/23,02:45:18.441,2014/10/23,02:45:18.441,,,,,,,,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:45:18.640,2014/10/23,02:45:18.640,,2950,,,40.209728,124.291888,,,0,,0,0
MSG,4,0,0,780587,0,2014/10/23,02:45:18.640,2014/10/23,02:45:18.640,,,151.1,181.5,,,-512,,,,,0
MSG,1,0,0,780587,0,2014/10/23,02:45:18.940,2014/10/23,02:45:18.940,FM9231,,,,,,,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:45:19.141,2014/10/23,02:45:19.141,,,151.1,181.5,,,-512,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:45:19.141,2014/10/23,02:45:19.141,,2925,,,40.20932,124.29187,,,0,,0,0
MSG,8,0,0,780587,0,2014/10/23,02:45:19.141,2014/10/23,02:45:19.141,,,,,,,,,,,,0
MSG,3,0,0,780587,0,2014/10/23,02:45:19.991,2014/10/23,02:45:19.991,,2925,,,40.208771,124.291809,,,0,,0,0
MSG,8,0,0,780587,0,2014/10/23,02:45:20.192,2014/10/23,02:45:20.192,,,,,,,,,,,,0
MSG,4,0,0,780587,0,2014/10/23,02:45:20.393,2014/10/23,02:45:20.393,,,151,180.8,,,-576,,,,,0
