MSG,8,0,0,7BB0A5,0,2014/11/01,07:48:50.557,2014/11/01,07:48:50.557,,,,,,,,,,,,
MSG,8,0,0,7BB0A5,0,2014/11/01,07:48:54.414,2014/11/01,07:48:54.414,,,,,,,,,,,,
MSG,8,0,0,7BB0A5,0,2014/11/01,07:48:55.315,2014/11/01,07:48:55.315,,,,,,,,,,,,
MSG,8,0,0,7BB0A5,0,2014/11/01,07:48:57.366,2014/11/01,07:48:57.366,,,,,,,,,,,,
MSG,7,0,0,7BB0A5,0,2014/11/01,07:48:58.166,2014/11/01,07:48:58.166,,13075,,,,,,,,,,0
MSG,7,0,0,7BB0A5,0,2014/11/01,07:48:58.566,2014/11/01,07:48:58.566,,13075,,,,,,,,,,0
MSG,8,0,0,7BB0A5,0,2014/11/01,07:48:58.566,2014/11/01,07:48:58.566,,,,,,,,,,,,
MSG,8,0,0,7BB0A5,0,2014/11/01,07:48:59.566,2014/11/01,07:48:59.566,,,,,,,,,,,,
MSG,8,0,0,7BB0A5,0,2014/11/01,07:49:00.567,2014/11/01,07:49:00.567,,,,,,,,,,,,
MSG,7,0,0,7BB0A5,0,2014/11/01,07:49:03.057,2014/11/01,07:49:03.057,,12950,,,,,,,,,,0
MSG,8,0,0,7BB0A5,0,2014/11/01,07:49:08.226,2014/11/01,07:49:08.226,,,,,,,,,,,,
MSG,8,0,0,7BB0A5,0,2014/11/01,07:49:43.198,2014/11/01,07:49:43.198,,,,,,,,,,,,
MSG,8,0,0,7BB0A5,0,2014/11/01,07:49:45.202,2014/11/01,07:49:45.202,,,,,,,,,,,,
MSG,7,0,0,7BB0A5,0,2014/11/01,07:49:50.855,2014/11/01,07:49:50.855,,11775,,,,,,,,,,0
MSG,8,0,0,7BB0A5,0,2014/11/01,07:49:52.855,2014/11/01,07:49:52.855,,,,,,,,,,,,
MSG,8,0,0,7BB0A5,0,2014/11/01,07:49:54.883,2014/11/01,07:49:54.883,,,,,,,,,,,,
MSG,7,0,0,7BB0A5,0,2014/11/01,07:49:57.690,2014/11/01,07:49:57.690,,11600,,,,,,,,,,0
MSG,8,0,0,7BB0A5,0,2014/11/01,07:49:57.884,2014/11/01,07:49:57.884,,,,,,,,,,,,
MSG,7,0,0,7BB0A5,0,2014/11/01,07:50:00.788,2014/11/01,07:50:00.788,,11525,,,,,,,,,,0
