MSG,4,0,0,7805AD,0,2014/11/05,01:28:54.855,2014/11/05,01:28:54.855,,,395.8,209.3,,,0,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:29:18.038,2014/11/05,01:29:18.038,,32075,,,41.394203,124.078376,,,0,,0,0
MSG,3,0,0,7805AD,0,2014/11/05,01:29:24.459,2014/11/05,01:29:24.459,,32075,,,41.38385,124.070862,,,0,,0,0
MSG,8,0,0,7805AD,0,2014/11/05,01:29:25.055,2014/11/05,01:29:25.055,,,,,,,,,,,,0
MSG,4,0,0,7805AD,0,2014/11/05,01:29:30.033,2014/11/05,01:29:30.033,,,396.9,208.4,,,0,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:29:35.409,2014/11/05,01:29:35.409,,32075,,,41.366364,124.058289,,,0,,0,0
MSG,4,0,0,7805AD,0,2014/11/05,01:29:35.409,2014/11/05,01:29:35.409,,,397.3,208.2,,,0,,,,,0
MSG,8,0,0,7805AD,0,2014/11/05,01:29:35.864,2014/11/05,01:29:35.864,,,,,,,,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:29:36.255,2014/11/05,01:29:36.255,,32075,,,41.364782,124.05718,,,0,,0,0
MSG,8,0,0,7805AD,0,2014/11/05,01:29:52.519,2014/11/05,01:29:52.519,,,,,,,,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:29:53.432,2014/11/05,01:29:53.432,,32075,,,41.337363,124.037517,,,0,,0,0
MSG,3,0,0,7805AD,0,2014/11/05,01:29:54.275,2014/11/05,01:29:54.275,,32075,,,41.335739,124.036316,,,0,,0,0
MSG,7,0,0,7805AD,0,2014/11/05,01:29:59.332,2014/11/05,01:29:59.332,,32075,,,,,,,,,,0
MSG,7,0,0,7805AD,0,2014/11/05,01:30:03.450,2014/11/05,01:30:03.450,,32075,,,,,,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:30:08.823,2014/11/05,01:30:08.823,,32075,,,41.312302,124.019348,,,0,,0,0
MSG,7,0,0,7805AD,0,2014/11/05,01:30:09.217,2014/11/05,01:30:09.217,,32075,,,,,,,,,,0
MSG,4,0,0,7805AD,0,2014/11/05,01:30:09.479,2014/11/05,01:30:09.479,,,395.6,208.7,,,0,,,,,0
MSG,1,0,0,7805AD,0,2014/11/05,01:30:09.676,2014/11/05,01:30:09.676,CSN6199,,,,,,,,,,,0
MSG,8,0,0,7805AD,0,2014/11/05,01:30:09.885,2014/11/05,01:30:09.885,,,,,,,,,,,,0
MSG,8,0,0,7805AD,0,2014/11/05,01:30:11.836,2014/11/05,01:30:11.836,,,,,,,,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:30:12.040,2014/11/05,01:30:12.040,,32075,,,41.307197,124.015607,,,0,,0,0
MSG,4,0,0,7805AD,0,2014/11/05,01:30:14.328,2014/11/05,01:30:14.328,,,395.6,208.7,,,64,,,,,0
MSG,8,0,0,7805AD,0,2014/11/05,01:30:16.098,2014/11/05,01:30:16.098,,,,,,,,,,,,0
MSG,8,0,0,7805AD,0,2014/11/05,01:30:27.893,2014/11/05,01:30:27.893,,,,,,,,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:30:28.942,2014/11/05,01:30:28.942,,32025,,,41.279892,123.99585,,,0,,0,0
MSG,8,0,0,7805AD,0,2014/11/05,01:30:29.802,2014/11/05,01:30:29.802,,,,,,,,,,,,0
MSG,4,0,0,7805AD,0,2014/11/05,01:30:30.712,2014/11/05,01:30:30.712,,,396.5,208.6,,,-576,,,,,0
MSG,7,0,0,7805AD,0,2014/11/05,01:30:33.594,2014/11/05,01:30:33.594,,31975,,,,,,,,,,0
MSG,8,0,0,7805AD,0,2014/11/05,01:30:33.856,2014/11/05,01:30:33.856,,,,,,,,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:30:35.112,2014/11/05,01:30:35.112,,31950,,,41.27005,123.988708,,,0,,0,0
MSG,4,0,0,7805AD,0,2014/11/05,01:30:35.429,2014/11/05,01:30:35.429,,,396.5,208.6,,,-1024,,,,,0
MSG,7,0,0,7805AD,0,2014/11/05,01:30:44.080,2014/11/05,01:30:44.080,,31675,,,,,,,,,,0
MSG,7,0,0,7805AD,0,2014/11/05,01:30:44.280,2014/11/05,01:30:44.280,,31675,,,,,,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:30:48.020,2014/11/05,01:30:48.020,,31550,,,41.249286,123.973784,,,0,,0,0
MSG,4,0,0,7805AD,0,2014/11/05,01:30:49.203,2014/11/05,01:30:49.203,,,394.7,208.4,,,-1856,,,,,0
MSG,1,0,0,7805AD,0,2014/11/05,01:30:49.998,2014/11/05,01:30:49.998,CSN6199,,,,,,,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:30:51.811,2014/11/05,01:30:51.811,,31450,,,41.243095,123.969352,,,0,,0,0
MSG,7,0,0,7805AD,0,2014/11/05,01:30:53.515,2014/11/05,01:30:53.515,,31375,,,,,,,,,,0
MSG,7,0,0,7805AD,0,2014/11/05,01:30:56.791,2014/11/05,01:30:56.791,,31275,,,,,,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:30:57.979,2014/11/05,01:30:57.979,,31250,,,41.233179,123.962298,,,0,,0,0
MSG,8,0,0,7805AD,0,2014/11/05,01:30:57.979,2014/11/05,01:30:57.979,,,,,,,,,,,,0
MSG,1,0,0,7805AD,0,2014/11/05,01:30:59.673,2014/11/05,01:30:59.673,CSN6199,,,,,,,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:31:00.082,2014/11/05,01:31:00.082,,31175,,,41.229827,123.959864,,,0,,0,0
MSG,7,0,0,7805AD,0,2014/11/05,01:31:02.043,2014/11/05,01:31:02.043,,31125,,,,,,,,,,0
MSG,7,0,0,7805AD,0,2014/11/05,01:31:03.477,2014/11/05,01:31:03.477,,31075,,,,,,,,,,0
MSG,7,0,0,7805AD,0,2014/11/05,01:31:03.682,2014/11/05,01:31:03.682,,31075,,,,,,,,,,0
MSG,7,0,0,7805AD,0,2014/11/05,01:31:04.274,2014/11/05,01:31:04.274,,31050,,,,,,,,,,0
MSG,7,0,0,7805AD,0,2014/11/05,01:31:06.359,2014/11/05,01:31:06.359,,31000,,,,,,,,,,0
MSG,4,0,0,7805AD,0,2014/11/05,01:31:07.289,2014/11/05,01:31:07.289,,,391.1,208.4,,,-1856,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:31:07.289,2014/11/05,01:31:07.289,,30975,,,41.218414,123.95166,,,0,,0,0
MSG,7,0,0,7805AD,0,2014/11/05,01:31:09.392,2014/11/05,01:31:09.392,,30900,,,,,,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:31:11.017,2014/11/05,01:31:11.017,,30850,,,41.212463,123.947388,,,0,,0,0
MSG,4,0,0,7805AD,0,2014/11/05,01:31:12.201,2014/11/05,01:31:12.201,,,389.3,208.5,,,-1920,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:31:16.001,2014/11/05,01:31:16.001,,30700,,,41.204596,123.941699,,,0,,0,0
MSG,4,0,0,7805AD,0,2014/11/05,01:31:18.155,2014/11/05,01:31:18.155,,,389.8,208.7,,,-1920,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:31:19.220,2014/11/05,01:31:19.220,,30575,,,41.1996,123.93811,,,0,,0,0
MSG,4,0,0,7805AD,0,2014/11/05,01:31:19.220,2014/11/05,01:31:19.220,,,389.8,208.7,,,-1920,,,,,0
MSG,7,0,0,7805AD,0,2014/11/05,01:31:19.220,2014/11/05,01:31:19.220,,30575,,,,,,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:31:20.198,2014/11/05,01:31:20.198,,30550,,,41.198125,123.937017,,,0,,0,0
MSG,3,0,0,7805AD,0,2014/11/05,01:31:21.399,2014/11/05,01:31:21.399,,30525,,,41.196259,123.935669,,,0,,0,0
MSG,7,0,0,7805AD,0,2014/11/05,01:31:22.477,2014/11/05,01:31:22.477,,30475,,,,,,,,,,0
MSG,8,0,0,7805AD,0,2014/11/05,01:31:22.883,2014/11/05,01:31:22.883,,,,,,,,,,,,0
MSG,4,0,0,7805AD,0,2014/11/05,01:31:28.193,2014/11/05,01:31:28.193,,,389.8,208.7,,,-1984,,,,,0
MSG,8,0,0,7805AD,0,2014/11/05,01:31:28.648,2014/11/05,01:31:28.648,,,,,,,,,,,,0
MSG,1,0,0,7805AD,0,2014/11/05,01:31:28.853,2014/11/05,01:31:28.853,CSN6199,,,,,,,,,,,0
MSG,7,0,0,7805AD,0,2014/11/05,01:31:29.259,2014/11/05,01:31:29.259,,30250,,,,,,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:31:29.817,2014/11/05,01:31:29.817,,30250,,,41.18281,123.925906,,,0,,0,0
MSG,7,0,0,7805AD,0,2014/11/05,01:31:33.488,2014/11/05,01:31:33.488,,30125,,,,,,,,,,0
MSG,4,0,0,7805AD,0,2014/11/05,01:31:34.407,2014/11/05,01:31:34.407,,,391.6,208.9,,,-1984,,,,,0
MSG,7,0,0,7805AD,0,2014/11/05,01:31:35.394,2014/11/05,01:31:35.394,,30050,,,,,,,,,,0
MSG,4,0,0,7805AD,0,2014/11/05,01:31:35.598,2014/11/05,01:31:35.598,,,391.6,208.9,,,-1984,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:31:35.847,2014/11/05,01:31:35.847,,30050,,,41.173127,123.918852,,,0,,0,0
MSG,3,0,0,7805AD,0,2014/11/05,01:31:36.772,2014/11/05,01:31:36.772,,30025,,,41.171631,123.917786,,,0,,0,0
MSG,4,0,0,7805AD,0,2014/11/05,01:31:48.052,2014/11/05,01:31:48.052,,,397,208.8,,,-1984,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:31:50.724,2014/11/05,01:31:50.724,,29550,,,41.1492,123.901367,,,0,,0,0
MSG,3,0,0,7805AD,0,2014/11/05,01:31:52.756,2014/11/05,01:31:52.756,,29475,,,41.145859,123.898987,,,0,,0,0
MSG,4,0,0,7805AD,0,2014/11/05,01:31:53.256,2014/11/05,01:31:53.256,,,400.1,208.7,,,-2112,,,,,0
MSG,7,0,0,7805AD,0,2014/11/05,01:32:09.995,2014/11/05,01:32:09.995,,28850,,,,,,,,,,0
MSG,7,0,0,7805AD,0,2014/11/05,01:32:15.298,2014/11/05,01:32:15.298,,28675,,,,,,,,,,0
MSG,4,0,0,7805AD,0,2014/11/05,01:32:16.871,2014/11/05,01:32:16.871,,,409.4,208.4,,,-1984,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:32:17.199,2014/11/05,01:32:17.199,,28600,,,41.105484,123.869934,,,0,,0,0
MSG,8,0,0,7805AD,0,2014/11/05,01:32:18.379,2014/11/05,01:32:18.379,,,,,,,,,,,,0
MSG,8,0,0,7805AD,0,2014/11/05,01:34:28.523,2014/11/05,01:34:28.523,,,,,,,,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:34:58.815,2014/11/05,01:34:58.815,,23625,,,40.842224,123.68219,,,0,,0,0
MSG,8,0,0,7805AD,0,2014/11/05,01:35:00.501,2014/11/05,01:35:00.501,,,,,,,,,,,,0
MSG,7,0,0,7805AD,0,2014/11/05,01:35:01.157,2014/11/05,01:35:01.157,,23625,,,,,,,,,,0
MSG,7,0,0,7805AD,0,2014/11/05,01:35:01.624,2014/11/05,01:35:01.624,,23625,,,,,,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:35:09.740,2014/11/05,01:35:09.740,,23600,,,40.824357,123.669226,,,0,,0,0
MSG,8,0,0,7805AD,0,2014/11/05,01:35:10.266,2014/11/05,01:35:10.266,,,,,,,,,,,,0
MSG,8,0,0,7805AD,0,2014/11/05,01:35:12.101,2014/11/05,01:35:12.101,,,,,,,,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:35:12.904,2014/11/05,01:35:12.904,,23600,,,40.81929,123.665527,,,0,,0,0
MSG,7,0,0,7805AD,0,2014/11/05,01:35:18.200,2014/11/05,01:35:18.200,,23600,,,,,,,,,,0
MSG,8,0,0,7805AD,0,2014/11/05,01:35:18.404,2014/11/05,01:35:18.404,,,,,,,,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:35:18.999,2014/11/05,01:35:18.999,,23600,,,40.809402,123.658264,,,0,,0,0
MSG,1,0,0,7805AD,0,2014/11/05,01:35:19.310,2014/11/05,01:35:19.310,CSN6199,,,,,,,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:35:19.914,2014/11/05,01:35:19.914,,23600,,,40.807785,123.657053,,,0,,0,0
MSG,4,0,0,7805AD,0,2014/11/05,01:35:20.309,2014/11/05,01:35:20.309,,,400.3,209.3,,,0,,,,,0
MSG,8,0,0,7805AD,0,2014/11/05,01:35:20.515,2014/11/05,01:35:20.515,,,,,,,,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:35:25.009,2014/11/05,01:35:25.009,,23600,,,40.799561,123.651001,,,0,,0,0
MSG,7,0,0,7805AD,0,2014/11/05,01:35:25.599,2014/11/05,01:35:25.599,,23600,,,,,,,,,,0
MSG,8,0,0,7805AD,0,2014/11/05,01:35:45.206,2014/11/05,01:35:45.206,,,,,,,,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:35:50.771,2014/11/05,01:35:50.771,,23600,,,40.758087,123.620422,,,0,,0,0
MSG,8,0,0,7805AD,0,2014/11/05,01:35:50.771,2014/11/05,01:35:50.771,,,,,,,,,,,,0
MSG,7,0,0,7805AD,0,2014/11/05,01:35:53.260,2014/11/05,01:35:53.260,,23600,,,,,,,,,,0
MSG,8,0,0,7805AD,0,2014/11/05,01:35:56.400,2014/11/05,01:35:56.400,,,,,,,,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:35:57.448,2014/11/05,01:35:57.448,,23600,,,40.747313,123.612484,,,0,,0,0
MSG,4,0,0,7805AD,0,2014/11/05,01:35:59.851,2014/11/05,01:35:59.851,,,396.7,209.3,,,0,,,,,0
MSG,7,0,0,7805AD,0,2014/11/05,01:36:01.577,2014/11/05,01:36:01.577,,23600,,,,,,,,,,0
MSG,7,0,0,7805AD,0,2014/11/05,01:36:02.695,2014/11/05,01:36:02.695,,23600,,,,,,,,,,0
MSG,8,0,0,7805AD,0,2014/11/05,01:36:02.895,2014/11/05,01:36:02.895,,,,,,,,,,,,0
MSG,4,0,0,7805AD,0,2014/11/05,01:36:02.895,2014/11/05,01:36:02.895,,,396.7,209.3,,,0,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:36:04.525,2014/11/05,01:36:04.525,,23600,,,40.735977,123.604126,,,0,,0,0
MSG,4,0,0,7805AD,0,2014/11/05,01:36:04.925,2014/11/05,01:36:04.925,,,396.2,209.2,,,0,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:36:05.580,2014/11/05,01:36:05.580,,23600,,,40.734372,123.602933,,,0,,0,0
MSG,4,0,0,7805AD,0,2014/11/05,01:36:05.979,2014/11/05,01:36:05.979,,,396.2,209.2,,,0,,,,,0
MSG,8,0,0,7805AD,0,2014/11/05,01:36:07.016,2014/11/05,01:36:07.016,,,,,,,,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:36:07.743,2014/11/05,01:36:07.743,,23600,,,40.73116,123.600561,,,0,,0,0
MSG,7,0,0,7805AD,0,2014/11/05,01:36:07.743,2014/11/05,01:36:07.743,,23600,,,,,,,,,,0
MSG,7,0,0,7805AD,0,2014/11/05,01:36:08.341,2014/11/05,01:36:08.341,,23600,,,,,,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:36:08.654,2014/11/05,01:36:08.654,,23600,,,40.72934,123.599243,,,0,,0,0
MSG,8,0,0,7805AD,0,2014/11/05,01:36:08.917,2014/11/05,01:36:08.917,,,,,,,,,,,,0
MSG,1,0,0,7805AD,0,2014/11/05,01:36:09.309,2014/11/05,01:36:09.309,CSN6199,,,,,,,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:36:09.572,2014/11/05,01:36:09.572,,23600,,,40.727855,123.598126,,,0,,0,0
MSG,4,0,0,7805AD,0,2014/11/05,01:36:10.030,2014/11/05,01:36:10.030,,,396.2,209.2,,,0,,,,,0
MSG,3,0,0,7805AD,0,2014/11/05,01:36:10.428,2014/11/05,01:36:10.428,,23600,,,40.726501,123.597107,,,0,,0,0
