MSG,8,0,0,79A02F,0,2014/11/05,05:51:16.310,2014/11/05,05:51:16.310,,,,,,,,,,,,
MSG,7,0,0,79A02F,0,2014/11/05,05:51:16.910,2014/11/05,05:51:16.910,,29100,,,,,,,,,,0
MSG,7,0,0,79A02F,0,2014/11/05,05:51:20.906,2014/11/05,05:51:20.906,,29100,,,,,,,,,,0
MSG,7,0,0,79A02F,0,2014/11/05,05:51:21.910,2014/11/05,05:51:21.910,,29100,,,,,,,,,,0
MSG,7,0,0,79A02F,0,2014/11/05,05:51:22.104,2014/11/05,05:51:22.104,,29100,,,,,,,,,,0
MSG,7,0,0,79A02F,0,2014/11/05,05:51:22.104,2014/11/05,05:51:22.104,,29100,,,,,,,,,,0
MSG,7,0,0,79A02F,0,2014/11/05,05:51:28.227,2014/11/05,05:51:28.227,,29100,,,,,,,,,,0
MSG,7,0,0,79A02F,0,2014/11/05,05:51:29.227,2014/11/05,05:51:29.227,,29100,,,,,,,,,,0
MSG,8,0,0,79A02F,0,2014/11/05,05:51:31.068,2014/11/05,05:51:31.068,,,,,,,,,,,,
MSG,7,0,0,79A02F,0,2014/11/05,05:51:31.269,2014/11/05,05:51:31.269,,29100,,,,,,,,,,0
MSG,8,0,0,79A02F,0,2014/11/05,05:51:33.885,2014/11/05,05:51:33.885,,,,,,,,,,,,
MSG,7,0,0,79A02F,0,2014/11/05,05:51:34.488,2014/11/05,05:51:34.488,,29100,,,,,,,,,,0
MSG,7,0,0,79A02F,0,2014/11/05,05:51:37.700,2014/11/05,05:51:37.700,,29100,,,,,,,,,,0
MSG,7,0,0,79A02F,0,2014/11/05,05:51:38.100,2014/11/05,05:51:38.100,,29100,,,,,,,,,,0
MSG,7,0,0,79A02F,0,2014/11/05,05:51:38.100,2014/11/05,05:51:38.100,,29100,,,,,,,,,,0
MSG,7,0,0,79A02F,0,2014/11/05,05:51:38.695,2014/11/05,05:51:38.695,,29100,,,,,,,,,,0
MSG,8,0,0,79A02F,0,2014/11/05,05:51:38.695,2014/11/05,05:51:38.695,,,,,,,,,,,,
MSG,8,0,0,79A02F,0,2014/11/05,05:51:42.736,2014/11/05,05:51:42.736,,,,,,,,,,,,
MSG,7,0,0,79A02F,0,2014/11/05,05:51:42.736,2014/11/05,05:51:42.736,,29100,,,,,,,,,,0
