MSG,8,0,0,78036A,0,2014/11/05,00:41:01.062,2014/11/05,00:41:01.062,,,,,,,,,,,,
MSG,7,0,0,78036A,0,2014/11/05,00:41:01.862,2014/11/05,00:41:01.862,,36100,,,,,,,,,,0
MSG,8,0,0,78036A,0,2014/11/05,00:41:03.211,2014/11/05,00:41:03.211,,,,,,,,,,,,
MSG,7,0,0,78036A,0,2014/11/05,00:41:09.146,2014/11/05,00:41:09.146,,36075,,,,,,,,,,0
MSG,7,0,0,78036A,0,2014/11/05,00:41:09.941,2014/11/05,00:41:09.941,,36075,,,,,,,,,,0
MSG,8,0,0,78036A,0,2014/11/05,00:41:19.108,2014/11/05,00:41:19.108,,,,,,,,,,,,
MSG,8,0,0,78036A,0,2014/11/05,00:41:21.112,2014/11/05,00:41:21.112,,,,,,,,,,,,
MSG,7,0,0,78036A,0,2014/11/05,00:41:36.832,2014/11/05,00:41:36.832,,36125,,,,,,,,,,0
MSG,7,0,0,78036A,0,2014/11/05,00:41:36.832,2014/11/05,00:41:36.832,,36125,,,,,,,,,,0
MSG,7,0,0,78036A,0,2014/11/05,00:41:37.832,2014/11/05,00:41:37.832,,36150,,,,,,,,,,0
MSG,7,0,0,78036A,0,2014/11/05,00:41:42.738,2014/11/05,00:41:42.738,,36150,,,,,,,,,,0
MSG,8,0,0,78036A,0,2014/11/05,00:41:46.423,2014/11/05,00:41:46.423,,,,,,,,,,,,
MSG,8,0,0,78036A,0,2014/11/05,00:41:48.561,2014/11/05,00:41:48.561,,,,,,,,,,,,
MSG,7,0,0,78036A,0,2014/11/05,00:41:52.575,2014/11/05,00:41:52.575,,36100,,,,,,,,,,0
MSG,7,0,0,78036A,0,2014/11/05,00:41:52.969,2014/11/05,00:41:52.969,,36100,,,,,,,,,,0
MSG,7,0,0,78036A,0,2014/11/05,00:41:57.795,2014/11/05,00:41:57.795,,36075,,,,,,,,,,0
MSG,7,0,0,78036A,0,2014/11/05,00:42:01.990,2014/11/05,00:42:01.990,,36075,,,,,,,,,,0
MSG,8,0,0,78036A,0,2014/11/05,00:42:12.209,2014/11/05,00:42:12.209,,,,,,,,,,,,
MSG,7,0,0,78036A,0,2014/11/05,00:42:12.811,2014/11/05,00:42:12.811,,36100,,,,,,,,,,0
MSG,7,0,0,78036A,0,2014/11/05,00:42:17.742,2014/11/05,00:42:17.742,,36100,,,,,,,,,,0
MSG,7,0,0,78036A,0,2014/11/05,00:42:18.776,2014/11/05,00:42:18.776,,36100,,,,,,,,,,0
MSG,7,0,0,78036A,0,2014/11/05,00:42:19.884,2014/11/05,00:42:19.884,,36100,,,,,,,,,,0
MSG,7,0,0,78036A,0,2014/11/05,00:42:21.800,2014/11/05,00:42:21.800,,36100,,,,,,,,,,0
