MSG,8,0,0,79A030,0,2014/11/04,07:35:45.832,2014/11/04,07:35:45.832,,,,,,,,,,,,
MSG,8,0,0,79A030,0,2014/11/04,07:37:05.208,2014/11/04,07:37:05.208,,,,,,,,,,,,
MSG,7,0,0,79A030,0,2014/11/04,07:37:06.025,2014/11/04,07:37:06.025,,19675,,,,,,,,,,0
MSG,7,0,0,79A030,0,2014/11/04,07:37:12.427,2014/11/04,07:37:12.427,,19675,,,,,,,,,,0
MSG,7,0,0,79A030,0,2014/11/04,07:37:15.032,2014/11/04,07:37:15.032,,19675,,,,,,,,,,0
MSG,7,0,0,79A030,0,2014/11/04,07:37:15.831,2014/11/04,07:37:15.831,,19675,,,,,,,,,,0
MSG,7,0,0,79A030,0,2014/11/04,07:37:16.036,2014/11/04,07:37:16.036,,19675,,,,,,,,,,0
MSG,7,0,0,79A030,0,2014/11/04,07:37:17.437,2014/11/04,07:37:17.437,,19675,,,,,,,,,,0
MSG,7,0,0,79A030,0,2014/11/04,07:37:19.439,2014/11/04,07:37:19.439,,19675,,,,,,,,,,0
MSG,8,0,0,79A030,0,2014/11/04,07:37:20.044,2014/11/04,07:37:20.044,,,,,,,,,,,,
MSG,7,0,0,79A030,0,2014/11/04,07:37:20.848,2014/11/04,07:37:20.848,,19675,,,,,,,,,,0
MSG,8,0,0,79A030,0,2014/11/04,07:37:22.048,2014/11/04,07:37:22.048,,,,,,,,,,,,
MSG,7,0,0,79A030,0,2014/11/04,07:37:22.453,2014/11/04,07:37:22.453,,19700,,,,,,,,,,0
MSG,7,0,0,79A030,0,2014/11/04,07:37:24.254,2014/11/04,07:37:24.254,,19700,,,,,,,,,,0
MSG,7,0,0,79A030,0,2014/11/04,07:37:24.454,2014/11/04,07:37:24.454,,19700,,,,,,,,,,0
MSG,7,0,0,79A030,0,2014/11/04,07:37:24.454,2014/11/04,07:37:24.454,,19700,,,,,,,,,,0
MSG,7,0,0,79A030,0,2014/11/04,07:37:25.056,2014/11/04,07:37:25.056,,19700,,,,,,,,,,0
MSG,7,0,0,79A030,0,2014/11/04,07:37:25.542,2014/11/04,07:37:25.542,,19700,,,,,,,,,,0
MSG,8,0,0,79A030,0,2014/11/04,07:37:28.155,2014/11/04,07:37:28.155,,,,,,,,,,,,
MSG,7,0,0,79A030,0,2014/11/04,07:37:28.755,2014/11/04,07:37:28.755,,19700,,,,,,,,,,0
MSG,7,0,0,79A030,0,2014/11/04,07:37:29.353,2014/11/04,07:37:29.353,,19700,,,,,,,,,,0
MSG,7,0,0,79A030,0,2014/11/04,07:37:30.150,2014/11/04,07:37:30.150,,19700,,,,,,,,,,0
MSG,7,0,0,79A030,0,2014/11/04,07:37:31.756,2014/11/04,07:37:31.756,,19700,,,,,,,,,,0
MSG,8,0,0,79A030,0,2014/11/04,07:37:32.355,2014/11/04,07:37:32.355,,,,,,,,,,,,
MSG,7,0,0,79A030,0,2014/11/04,07:37:32.949,2014/11/04,07:37:32.949,,19700,,,,,,,,,,0
MSG,7,0,0,79A030,0,2014/11/04,07:37:34.351,2014/11/04,07:37:34.351,,19700,,,,,,,,,,0
MSG,7,0,0,79A030,0,2014/11/04,07:37:36.753,2014/11/04,07:37:36.753,,19700,,,,,,,,,,0
MSG,7,0,0,79A030,0,2014/11/04,07:37:39.453,2014/11/04,07:37:39.453,,19700,,,,,,,,,,0
MSG,7,0,0,79A030,0,2014/11/04,07:37:40.057,2014/11/04,07:37:40.057,,19700,,,,,,,,,,0
MSG,8,0,0,79A030,0,2014/11/04,07:37:41.066,2014/11/04,07:37:41.066,,,,,,,,,,,,
MSG,7,0,0,79A030,0,2014/11/04,07:37:42.466,2014/11/04,07:37:42.466,,19700,,,,,,,,,,0
MSG,7,0,0,79A030,0,2014/11/04,07:37:45.087,2014/11/04,07:37:45.087,,19725,,,,,,,,,,0
MSG,8,0,0,79A030,0,2014/11/04,07:37:45.495,2014/11/04,07:37:45.495,,,,,,,,,,,,
MSG,7,0,0,79A030,0,2014/11/04,07:37:47.107,2014/11/04,07:37:47.107,,19725,,,,,,,,,,0
MSG,7,0,0,79A030,0,2014/11/04,07:37:47.515,2014/11/04,07:37:47.515,,19725,,,,,,,,,,0
MSG,7,0,0,79A030,0,2014/11/04,07:37:48.712,2014/11/04,07:37:48.712,,19700,,,,,,,,,,0
MSG,7,0,0,79A030,0,2014/11/04,07:37:49.509,2014/11/04,07:37:49.509,,19700,,,,,,,,,,0
MSG,8,0,0,79A030,0,2014/11/04,07:37:49.509,2014/11/04,07:37:49.509,,,,,,,,,,,,
MSG,7,0,0,79A030,0,2014/11/04,07:37:50.122,2014/11/04,07:37:50.122,,19700,,,,,,,,,,0
MSG,7,0,0,79A030,0,2014/11/04,07:37:51.921,2014/11/04,07:37:51.921,,19700,,,,,,,,,,0
MSG,8,0,0,79A030,0,2014/11/04,07:37:53.724,2014/11/04,07:37:53.724,,,,,,,,,,,,
MSG,8,0,0,79A030,0,2014/11/04,07:37:55.780,2014/11/04,07:37:55.780,,,,,,,,,,,,
MSG,7,0,0,79A030,0,2014/11/04,07:37:56.380,2014/11/04,07:37:56.380,,19700,,,,,,,,,,0
MSG,8,0,0,79A030,0,2014/11/04,07:37:57.778,2014/11/04,07:37:57.778,,,,,,,,,,,,
MSG,7,0,0,79A030,0,2014/11/04,07:37:57.984,2014/11/04,07:37:57.984,,19700,,,,,,,,,,0
MSG,7,0,0,79A030,0,2014/11/04,07:37:59.381,2014/11/04,07:37:59.381,,19700,,,,,,,,,,0
MSG,7,0,0,79A030,0,2014/11/04,07:38:00.785,2014/11/04,07:38:00.785,,19700,,,,,,,,,,0
MSG,7,0,0,79A030,0,2014/11/04,07:38:04.978,2014/11/04,07:38:04.978,,19700,,,,,,,,,,0
MSG,7,0,0,79A030,0,2014/11/04,07:38:05.786,2014/11/04,07:38:05.786,,19700,,,,,,,,,,0
MSG,8,0,0,79A030,0,2014/11/04,07:38:05.786,2014/11/04,07:38:05.786,,,,,,,,,,,,
MSG,7,0,0,79A030,0,2014/11/04,07:38:07.395,2014/11/04,07:38:07.395,,19700,,,,,,,,,,0
MSG,7,0,0,79A030,0,2014/11/04,07:38:07.590,2014/11/04,07:38:07.590,,19700,,,,,,,,,,0
MSG,7,0,0,79A030,0,2014/11/04,07:38:07.997,2014/11/04,07:38:07.997,,19700,,,,,,,,,,0
MSG,7,0,0,79A030,0,2014/11/04,07:38:09.408,2014/11/04,07:38:09.408,,19700,,,,,,,,,,0
MSG,8,0,0,79A030,0,2014/11/04,07:38:12.042,2014/11/04,07:38:12.042,,,,,,,,,,,,
MSG,7,0,0,79A030,0,2014/11/04,07:38:14.456,2014/11/04,07:38:14.456,,19700,,,,,,,,,,0
